MålepunktsID;Fra_dato;Til_dato;Mængde;Måleenhed;Kvalitet;Type
"	571313161103346863";02-03-2020 00:00;03-03-2020 00:00;479,46;KWH;Målt;Tidsserie
"	571313161103346863";03-03-2020 00:00;04-03-2020 00:00;513,29;KWH;Målt;Tidsserie
"	571313161103346863";04-03-2020 00:00;05-03-2020 00:00;429,23;KWH;Målt;Tidsserie
"	571313161103346863";05-03-2020 00:00;06-03-2020 00:00;461,8;KWH;Målt;Tidsserie
"	571313161103346863";06-03-2020 00:00;07-03-2020 00:00;433,06;KWH;Målt;Tidsserie
"	571313161103346863";07-03-2020 00:00;08-03-2020 00:00;184,88;KWH;Målt;Tidsserie
"	571313161103346863";08-03-2020 00:00;09-03-2020 00:00;203,3;KWH;Målt;Tidsserie
"	571313161103346863";09-03-2020 00:00;10-03-2020 00:00;499,21;KWH;Målt;Tidsserie
"	571313161103346863";10-03-2020 00:00;11-03-2020 00:00;511,98;KWH;Målt;Tidsserie
"	571313161103346863";11-03-2020 00:00;12-03-2020 00:00;468,58;KWH;Målt;Tidsserie
"	571313161103346863";12-03-2020 00:00;13-03-2020 00:00;254,63;KWH;Målt;Tidsserie
"	571313161103346863";13-03-2020 00:00;14-03-2020 00:00;242,1;KWH;Målt;Tidsserie
"	571313161103346863";14-03-2020 00:00;15-03-2020 00:00;201,88;KWH;Målt;Tidsserie
"	571313161103346863";15-03-2020 00:00;16-03-2020 00:00;243,75;KWH;Målt;Tidsserie
"	571313161103346863";16-03-2020 00:00;17-03-2020 00:00;223,69;KWH;Målt;Tidsserie
"	571313161103346863";17-03-2020 00:00;18-03-2020 00:00;211,3;KWH;Målt;Tidsserie
"	571313161103346863";18-03-2020 00:00;19-03-2020 00:00;240,85;KWH;Målt;Tidsserie
"	571313161103346863";19-03-2020 00:00;20-03-2020 00:00;174,92;KWH;Målt;Tidsserie
"	571313161103346863";20-03-2020 00:00;21-03-2020 00:00;185,96;KWH;Målt;Tidsserie
"	571313161103346863";21-03-2020 00:00;22-03-2020 00:00;156,97;KWH;Målt;Tidsserie
"	571313161103346863";22-03-2020 00:00;23-03-2020 00:00;173,4;KWH;Målt;Tidsserie
"	571313161103346863";23-03-2020 00:00;24-03-2020 00:00;174,02;KWH;Målt;Tidsserie
"	571313161103346863";24-03-2020 00:00;25-03-2020 00:00;161,71;KWH;Målt;Tidsserie
"	571313161103346863";25-03-2020 00:00;26-03-2020 00:00;153,87;KWH;Målt;Tidsserie
"	571313161103346863";26-03-2020 00:00;27-03-2020 00:00;153,29;KWH;Målt;Tidsserie
"	571313161103346863";27-03-2020 00:00;28-03-2020 00:00;153,04;KWH;Målt;Tidsserie
"	571313161103346863";28-03-2020 00:00;29-03-2020 00:00;153,09;KWH;Målt;Tidsserie
"	571313161103346863";29-03-2020 00:00;30-03-2020 00:00;138,26;KWH;Målt;Tidsserie
"	571313161103346863";30-03-2020 00:00;31-03-2020 00:00;156,43;KWH;Målt;Tidsserie
"	571313161103346863";31-03-2020 00:00;01-04-2020 00:00;170,02;KWH;Målt;Tidsserie
"	571313161103346863";01-04-2020 00:00;02-04-2020 00:00;201,26;KWH;Målt;Tidsserie
"	571313161103346863";02-04-2020 00:00;03-04-2020 00:00;221,15;KWH;Målt;Tidsserie
"	571313161103346863";03-04-2020 00:00;04-04-2020 00:00;182,36;KWH;Målt;Tidsserie
"	571313161103346863";04-04-2020 00:00;05-04-2020 00:00;168,84;KWH;Målt;Tidsserie
"	571313161103346863";05-04-2020 00:00;06-04-2020 00:00;146,71;KWH;Målt;Tidsserie
"	571313161103346863";06-04-2020 00:00;07-04-2020 00:00;150,75;KWH;Målt;Tidsserie
"	571313161103346863";07-04-2020 00:00;08-04-2020 00:00;145,14;KWH;Målt;Tidsserie
"	571313161103346863";08-04-2020 00:00;09-04-2020 00:00;151,5;KWH;Målt;Tidsserie
"	571313161103346863";09-04-2020 00:00;10-04-2020 00:00;149,45;KWH;Målt;Tidsserie
"	571313161103346863";10-04-2020 00:00;11-04-2020 00:00;148,73;KWH;Målt;Tidsserie
"	571313161103346863";11-04-2020 00:00;12-04-2020 00:00;159,63;KWH;Målt;Tidsserie
"	571313161103346863";12-04-2020 00:00;13-04-2020 00:00;156,42;KWH;Målt;Tidsserie
"	571313161103346863";13-04-2020 00:00;14-04-2020 00:00;163,51;KWH;Målt;Tidsserie
"	571313161103346863";14-04-2020 00:00;15-04-2020 00:00;147,27;KWH;Målt;Tidsserie
"	571313161103346863";15-04-2020 00:00;16-04-2020 00:00;164,55;KWH;Målt;Tidsserie
"	571313161103346863";16-04-2020 00:00;17-04-2020 00:00;136,15;KWH;Målt;Tidsserie
"	571313161103346863";17-04-2020 00:00;18-04-2020 00:00;119,22;KWH;Målt;Tidsserie
"	571313161103346863";18-04-2020 00:00;19-04-2020 00:00;126,94;KWH;Målt;Tidsserie
"	571313161103346863";19-04-2020 00:00;20-04-2020 00:00;124,7;KWH;Målt;Tidsserie
"	571313161103346863";20-04-2020 00:00;21-04-2020 00:00;123,81;KWH;Målt;Tidsserie
"	571313161103346863";21-04-2020 00:00;22-04-2020 00:00;124,23;KWH;Målt;Tidsserie
"	571313161103346863";22-04-2020 00:00;23-04-2020 00:00;133,35;KWH;Målt;Tidsserie
"	571313161103346863";23-04-2020 00:00;24-04-2020 00:00;134,95;KWH;Målt;Tidsserie
"	571313161103346863";24-04-2020 00:00;25-04-2020 00:00;128,17;KWH;Målt;Tidsserie
"	571313161103346863";25-04-2020 00:00;26-04-2020 00:00;121,17;KWH;Målt;Tidsserie
"	571313161103346863";26-04-2020 00:00;27-04-2020 00:00;133,39;KWH;Målt;Tidsserie
"	571313161103346863";27-04-2020 00:00;28-04-2020 00:00;136,25;KWH;Målt;Tidsserie
"	571313161103346863";28-04-2020 00:00;29-04-2020 00:00;143,07;KWH;Målt;Tidsserie
"	571313161103346863";29-04-2020 00:00;30-04-2020 00:00;200,36;KWH;Målt;Tidsserie
"	571313161103346863";30-04-2020 00:00;01-05-2020 00:00;197,58;KWH;Målt;Tidsserie
"	571313161103346863";01-05-2020 00:00;02-05-2020 00:00;149;KWH;Målt;Tidsserie
"	571313161103346863";02-05-2020 00:00;03-05-2020 00:00;142,74;KWH;Målt;Tidsserie
"	571313161103346863";03-05-2020 00:00;04-05-2020 00:00;126,28;KWH;Målt;Tidsserie
"	571313161103346863";04-05-2020 00:00;05-05-2020 00:00;127,27;KWH;Målt;Tidsserie
"	571313161103346863";05-05-2020 00:00;06-05-2020 00:00;130,11;KWH;Målt;Tidsserie
"	571313161103346863";06-05-2020 00:00;07-05-2020 00:00;126,04;KWH;Målt;Tidsserie
"	571313161103346863";07-05-2020 00:00;08-05-2020 00:00;110,49;KWH;Målt;Tidsserie
"	571313161103346863";08-05-2020 00:00;09-05-2020 00:00;115,98;KWH;Målt;Tidsserie
"	571313161103346863";09-05-2020 00:00;10-05-2020 00:00;115,92;KWH;Målt;Tidsserie
"	571313161103346863";10-05-2020 00:00;11-05-2020 00:00;129,81;KWH;Målt;Tidsserie
"	571313161103346863";11-05-2020 00:00;12-05-2020 00:00;117,89;KWH;Målt;Tidsserie
"	571313161103346863";12-05-2020 00:00;13-05-2020 00:00;147,24;KWH;Målt;Tidsserie
"	571313161103346863";13-05-2020 00:00;14-05-2020 00:00;128,24;KWH;Målt;Tidsserie
"	571313161103346863";14-05-2020 00:00;15-05-2020 00:00;148,54;KWH;Målt;Tidsserie
"	571313161103346863";15-05-2020 00:00;16-05-2020 00:00;191,54;KWH;Målt;Tidsserie
"	571313161103346863";16-05-2020 00:00;17-05-2020 00:00;132,44;KWH;Målt;Tidsserie
"	571313161103346863";17-05-2020 00:00;18-05-2020 00:00;134,72;KWH;Målt;Tidsserie
"	571313161103346863";18-05-2020 00:00;19-05-2020 00:00;270,48;KWH;Målt;Tidsserie
"	571313161103346863";19-05-2020 00:00;20-05-2020 00:00;211,82;KWH;Målt;Tidsserie
"	571313161103346863";20-05-2020 00:00;21-05-2020 00:00;140,78;KWH;Målt;Tidsserie
"	571313161103346863";21-05-2020 00:00;22-05-2020 00:00;140,02;KWH;Målt;Tidsserie
"	571313161103346863";22-05-2020 00:00;23-05-2020 00:00;165,06;KWH;Målt;Tidsserie
"	571313161103346863";23-05-2020 00:00;24-05-2020 00:00;172,57;KWH;Målt;Tidsserie
"	571313161103346863";24-05-2020 00:00;25-05-2020 00:00;173,41;KWH;Målt;Tidsserie
"	571313161103346863";25-05-2020 00:00;26-05-2020 00:00;225,83;KWH;Målt;Tidsserie
"	571313161103346863";26-05-2020 00:00;27-05-2020 00:00;177,44;KWH;Målt;Tidsserie
"	571313161103346863";27-05-2020 00:00;28-05-2020 00:00;269,69;KWH;Målt;Tidsserie
"	571313161103346863";28-05-2020 00:00;29-05-2020 00:00;195,54;KWH;Målt;Tidsserie
"	571313161103346863";29-05-2020 00:00;30-05-2020 00:00;185,46;KWH;Målt;Tidsserie
"	571313161103346863";30-05-2020 00:00;31-05-2020 00:00;186,52;KWH;Målt;Tidsserie
"	571313161103346863";31-05-2020 00:00;01-06-2020 00:00;168,86;KWH;Målt;Tidsserie
"	571313161103346863";01-06-2020 00:00;02-06-2020 00:00;184,49;KWH;Målt;Tidsserie
"	571313161103346863";02-06-2020 00:00;03-06-2020 00:00;296,01;KWH;Målt;Tidsserie
"	571313161103346863";03-06-2020 00:00;04-06-2020 00:00;275,95;KWH;Målt;Tidsserie
"	571313161103346863";04-06-2020 00:00;05-06-2020 00:00;219,21;KWH;Målt;Tidsserie
"	571313161103346863";05-06-2020 00:00;06-06-2020 00:00;196,93;KWH;Målt;Tidsserie
"	571313161103346863";06-06-2020 00:00;07-06-2020 00:00;174,26;KWH;Målt;Tidsserie
"	571313161103346863";07-06-2020 00:00;08-06-2020 00:00;153,56;KWH;Målt;Tidsserie
"	571313161103346863";08-06-2020 00:00;09-06-2020 00:00;231,21;KWH;Målt;Tidsserie
"	571313161103346863";09-06-2020 00:00;10-06-2020 00:00;241,22;KWH;Målt;Tidsserie
"	571313161103346863";10-06-2020 00:00;11-06-2020 00:00;266,43;KWH;Målt;Tidsserie
"	571313161103346863";11-06-2020 00:00;12-06-2020 00:00;317,93;KWH;Målt;Tidsserie
"	571313161103346863";12-06-2020 00:00;13-06-2020 00:00;274,43;KWH;Målt;Tidsserie
"	571313161103346863";13-06-2020 00:00;14-06-2020 00:00;113,33;KWH;Målt;Tidsserie
"	571313161103346863";14-06-2020 00:00;15-06-2020 00:00;91,66;KWH;Målt;Tidsserie
"	571313161103346863";15-06-2020 00:00;16-06-2020 00:00;110,1;KWH;Målt;Tidsserie
"	571313161103346863";16-06-2020 00:00;17-06-2020 00:00;163,81;KWH;Målt;Tidsserie
"	571313161103346863";17-06-2020 00:00;18-06-2020 00:00;114,92;KWH;Målt;Tidsserie
"	571313161103346863";18-06-2020 00:00;19-06-2020 00:00;122,57;KWH;Målt;Tidsserie
"	571313161103346863";19-06-2020 00:00;20-06-2020 00:00;264,59;KWH;Målt;Tidsserie
"	571313161103346863";20-06-2020 00:00;21-06-2020 00:00;133,36;KWH;Målt;Tidsserie
"	571313161103346863";21-06-2020 00:00;22-06-2020 00:00;143,71;KWH;Målt;Tidsserie
"	571313161103346863";22-06-2020 00:00;23-06-2020 00:00;160,86;KWH;Målt;Tidsserie
"	571313161103346863";23-06-2020 00:00;24-06-2020 00:00;317,314;KWH;Estimeret;Tidsserie
"	571313161103346863";24-06-2020 00:00;25-06-2020 00:00;254,43;KWH;Målt;Tidsserie
"	571313161103346863";25-06-2020 00:00;26-06-2020 00:00;222,54;KWH;Målt;Tidsserie
"	571313161103346863";26-06-2020 00:00;27-06-2020 00:00;226,73;KWH;Målt;Tidsserie
"	571313161103346863";27-06-2020 00:00;28-06-2020 00:00;93,61;KWH;Målt;Tidsserie
"	571313161103346863";28-06-2020 00:00;29-06-2020 00:00;117,09;KWH;Målt;Tidsserie
"	571313161103346863";29-06-2020 00:00;30-06-2020 00:00;177,13;KWH;Målt;Tidsserie
"	571313161103346863";30-06-2020 00:00;01-07-2020 00:00;212,96;KWH;Målt;Tidsserie
"	571313161103346863";01-07-2020 00:00;02-07-2020 00:00;266,33;KWH;Målt;Tidsserie
"	571313161103346863";02-07-2020 00:00;03-07-2020 00:00;256,11;KWH;Målt;Tidsserie
"	571313161103346863";03-07-2020 00:00;04-07-2020 00:00;246,03;KWH;Målt;Tidsserie
"	571313161103346863";04-07-2020 00:00;05-07-2020 00:00;187,08;KWH;Målt;Tidsserie
"	571313161103346863";05-07-2020 00:00;06-07-2020 00:00;137,93;KWH;Målt;Tidsserie
"	571313161103346863";06-07-2020 00:00;07-07-2020 00:00;193,89;KWH;Målt;Tidsserie
"	571313161103346863";07-07-2020 00:00;08-07-2020 00:00;166,96;KWH;Målt;Tidsserie
"	571313161103346863";08-07-2020 00:00;09-07-2020 00:00;145,6;KWH;Målt;Tidsserie
"	571313161103346863";09-07-2020 00:00;10-07-2020 00:00;142,55;KWH;Målt;Tidsserie
"	571313161103346863";10-07-2020 00:00;11-07-2020 00:00;173,16;KWH;Målt;Tidsserie
"	571313161103346863";11-07-2020 00:00;12-07-2020 00:00;114,84;KWH;Målt;Tidsserie
"	571313161103346863";12-07-2020 00:00;13-07-2020 00:00;124,97;KWH;Målt;Tidsserie
"	571313161103346863";13-07-2020 00:00;14-07-2020 00:00;122,03;KWH;Målt;Tidsserie
"	571313161103346863";14-07-2020 00:00;15-07-2020 00:00;121,88;KWH;Målt;Tidsserie
"	571313161103346863";15-07-2020 00:00;16-07-2020 00:00;143,6;KWH;Målt;Tidsserie
"	571313161103346863";16-07-2020 00:00;17-07-2020 00:00;119,61;KWH;Målt;Tidsserie
"	571313161103346863";17-07-2020 00:00;18-07-2020 00:00;100,05;KWH;Målt;Tidsserie
"	571313161103346863";18-07-2020 00:00;19-07-2020 00:00;100,79;KWH;Målt;Tidsserie
"	571313161103346863";19-07-2020 00:00;20-07-2020 00:00;116,81;KWH;Målt;Tidsserie
"	571313161103346863";20-07-2020 00:00;21-07-2020 00:00;135,89;KWH;Målt;Tidsserie
"	571313161103346863";21-07-2020 00:00;22-07-2020 00:00;121,07;KWH;Målt;Tidsserie
"	571313161103346863";22-07-2020 00:00;23-07-2020 00:00;126,74;KWH;Målt;Tidsserie
"	571313161103346863";23-07-2020 00:00;24-07-2020 00:00;141,24;KWH;Målt;Tidsserie
"	571313161103346863";24-07-2020 00:00;25-07-2020 00:00;172,9;KWH;Målt;Tidsserie
"	571313161103346863";25-07-2020 00:00;26-07-2020 00:00;108,87;KWH;Målt;Tidsserie
"	571313161103346863";26-07-2020 00:00;27-07-2020 00:00;147,38;KWH;Målt;Tidsserie
"	571313161103346863";27-07-2020 00:00;28-07-2020 00:00;121,26;KWH;Målt;Tidsserie
"	571313161103346863";28-07-2020 00:00;29-07-2020 00:00;139,44;KWH;Målt;Tidsserie
"	571313161103346863";29-07-2020 00:00;30-07-2020 00:00;156,33;KWH;Målt;Tidsserie
"	571313161103346863";30-07-2020 00:00;31-07-2020 00:00;156,55;KWH;Målt;Tidsserie
"	571313161103346863";31-07-2020 00:00;01-08-2020 00:00;128,98;KWH;Målt;Tidsserie
"	571313161103346863";01-08-2020 00:00;02-08-2020 00:00;108,03;KWH;Målt;Tidsserie
"	571313161103346863";02-08-2020 00:00;03-08-2020 00:00;120,97;KWH;Målt;Tidsserie
"	571313161103346863";03-08-2020 00:00;04-08-2020 00:00;128,53;KWH;Målt;Tidsserie
"	571313161103346863";04-08-2020 00:00;05-08-2020 00:00;133,18;KWH;Målt;Tidsserie
"	571313161103346863";05-08-2020 00:00;06-08-2020 00:00;162,9;KWH;Målt;Tidsserie
"	571313161103346863";06-08-2020 00:00;07-08-2020 00:00;129,36;KWH;Målt;Tidsserie
"	571313161103346863";07-08-2020 00:00;08-08-2020 00:00;117,42;KWH;Målt;Tidsserie
"	571313161103346863";08-08-2020 00:00;09-08-2020 00:00;114,5;KWH;Målt;Tidsserie
"	571313161103346863";09-08-2020 00:00;10-08-2020 00:00;115,72;KWH;Målt;Tidsserie
"	571313161103346863";10-08-2020 00:00;11-08-2020 00:00;135,85;KWH;Målt;Tidsserie
"	571313161103346863";11-08-2020 00:00;12-08-2020 00:00;124,13;KWH;Målt;Tidsserie
"	571313161103346863";12-08-2020 00:00;13-08-2020 00:00;138,45;KWH;Målt;Tidsserie
"	571313161103346863";13-08-2020 00:00;14-08-2020 00:00;122,28;KWH;Målt;Tidsserie
"	571313161103346863";14-08-2020 00:00;15-08-2020 00:00;117,36;KWH;Målt;Tidsserie
"	571313161103346863";15-08-2020 00:00;16-08-2020 00:00;115,05;KWH;Målt;Tidsserie
"	571313161103346863";16-08-2020 00:00;17-08-2020 00:00;114,73;KWH;Målt;Tidsserie
"	571313161103346863";17-08-2020 00:00;18-08-2020 00:00;290,36;KWH;Målt;Tidsserie
"	571313161103346863";18-08-2020 00:00;19-08-2020 00:00;373,94;KWH;Målt;Tidsserie
"	571313161103346863";19-08-2020 00:00;20-08-2020 00:00;415,8;KWH;Målt;Tidsserie
"	571313161103346863";20-08-2020 00:00;21-08-2020 00:00;442,23;KWH;Målt;Tidsserie
"	571313161103346863";21-08-2020 00:00;22-08-2020 00:00;428,59;KWH;Målt;Tidsserie
"	571313161103346863";22-08-2020 00:00;23-08-2020 00:00;137,05;KWH;Målt;Tidsserie
"	571313161103346863";23-08-2020 00:00;24-08-2020 00:00;139,75;KWH;Målt;Tidsserie
"	571313161103346863";24-08-2020 00:00;25-08-2020 00:00;496,14;KWH;Målt;Tidsserie
"	571313161103346863";25-08-2020 00:00;26-08-2020 00:00;440,5;KWH;Målt;Tidsserie
"	571313161103346863";26-08-2020 00:00;27-08-2020 00:00;491,08;KWH;Målt;Tidsserie
"	571313161103346863";27-08-2020 00:00;28-08-2020 00:00;489,93;KWH;Målt;Tidsserie
"	571313161103346863";28-08-2020 00:00;29-08-2020 00:00;372,79;KWH;Målt;Tidsserie
"	571313161103346863";29-08-2020 00:00;30-08-2020 00:00;173,07;KWH;Målt;Tidsserie
"	571313161103346863";30-08-2020 00:00;31-08-2020 00:00;185,12;KWH;Målt;Tidsserie
"	571313161103346863";31-08-2020 00:00;01-09-2020 00:00;383,28;KWH;Målt;Tidsserie
"	571313161103346863";01-09-2020 00:00;02-09-2020 00:00;413,66;KWH;Målt;Tidsserie
"	571313161103346863";02-09-2020 00:00;03-09-2020 00:00;412,62;KWH;Målt;Tidsserie
"	571313161103346863";03-09-2020 00:00;04-09-2020 00:00;411,69;KWH;Målt;Tidsserie
"	571313161103346863";04-09-2020 00:00;05-09-2020 00:00;339,68;KWH;Målt;Tidsserie
"	571313161103346863";05-09-2020 00:00;06-09-2020 00:00;165,79;KWH;Målt;Tidsserie
"	571313161103346863";06-09-2020 00:00;07-09-2020 00:00;191,35;KWH;Målt;Tidsserie
"	571313161103346863";07-09-2020 00:00;08-09-2020 00:00;414,79;KWH;Målt;Tidsserie
"	571313161103346863";08-09-2020 00:00;09-09-2020 00:00;466,19;KWH;Målt;Tidsserie
"	571313161103346863";09-09-2020 00:00;10-09-2020 00:00;491,74;KWH;Målt;Tidsserie
"	571313161103346863";10-09-2020 00:00;11-09-2020 00:00;367,48;KWH;Målt;Tidsserie
"	571313161103346863";11-09-2020 00:00;12-09-2020 00:00;330,35;KWH;Målt;Tidsserie
"	571313161103346863";12-09-2020 00:00;13-09-2020 00:00;176,02;KWH;Målt;Tidsserie
"	571313161103346863";13-09-2020 00:00;14-09-2020 00:00;213,21;KWH;Målt;Tidsserie
"	571313161103346863";14-09-2020 00:00;15-09-2020 00:00;413,21;KWH;Målt;Tidsserie
"	571313161103346863";15-09-2020 00:00;16-09-2020 00:00;455,67;KWH;Målt;Tidsserie
"	571313161103346863";16-09-2020 00:00;17-09-2020 00:00;391,64;KWH;Målt;Tidsserie
"	571313161103346863";17-09-2020 00:00;18-09-2020 00:00;396,21;KWH;Målt;Tidsserie
"	571313161103346863";18-09-2020 00:00;19-09-2020 00:00;305,58;KWH;Målt;Tidsserie
"	571313161103346863";19-09-2020 00:00;20-09-2020 00:00;161,58;KWH;Målt;Tidsserie
"	571313161103346863";20-09-2020 00:00;21-09-2020 00:00;215,86;KWH;Målt;Tidsserie
"	571313161103346863";21-09-2020 00:00;22-09-2020 00:00;391,89;KWH;Målt;Tidsserie
"	571313161103346863";22-09-2020 00:00;23-09-2020 00:00;465,12;KWH;Målt;Tidsserie
"	571313161103346863";23-09-2020 00:00;24-09-2020 00:00;442,8;KWH;Målt;Tidsserie
"	571313161103346863";24-09-2020 00:00;25-09-2020 00:00;459,99;KWH;Målt;Tidsserie
"	571313161103346863";25-09-2020 00:00;26-09-2020 00:00;422,54;KWH;Målt;Tidsserie
"	571313161103346863";26-09-2020 00:00;27-09-2020 00:00;193,73;KWH;Målt;Tidsserie
"	571313161103346863";27-09-2020 00:00;28-09-2020 00:00;193,49;KWH;Målt;Tidsserie
"	571313161103346863";28-09-2020 00:00;29-09-2020 00:00;463,26;KWH;Målt;Tidsserie
"	571313161103346863";29-09-2020 00:00;30-09-2020 00:00;434,6;KWH;Målt;Tidsserie
"	571313161103346863";30-09-2020 00:00;01-10-2020 00:00;448,43;KWH;Målt;Tidsserie
"	571313161103346863";01-10-2020 00:00;02-10-2020 00:00;463,39;KWH;Målt;Tidsserie
"	571313161103346863";02-10-2020 00:00;03-10-2020 00:00;389,17;KWH;Målt;Tidsserie
"	571313161103346863";03-10-2020 00:00;04-10-2020 00:00;190,31;KWH;Målt;Tidsserie
"	571313161103346863";04-10-2020 00:00;05-10-2020 00:00;223,91;KWH;Målt;Tidsserie
"	571313161103346863";05-10-2020 00:00;06-10-2020 00:00;368,21;KWH;Målt;Tidsserie
"	571313161103346863";06-10-2020 00:00;07-10-2020 00:00;404,77;KWH;Målt;Tidsserie
"	571313161103346863";07-10-2020 00:00;08-10-2020 00:00;380,74;KWH;Målt;Tidsserie
"	571313161103346863";08-10-2020 00:00;09-10-2020 00:00;382,2;KWH;Målt;Tidsserie
"	571313161103346863";09-10-2020 00:00;10-10-2020 00:00;388,16;KWH;Målt;Tidsserie
"	571313161103346863";10-10-2020 00:00;11-10-2020 00:00;196,53;KWH;Målt;Tidsserie
"	571313161103346863";11-10-2020 00:00;12-10-2020 00:00;208,6;KWH;Målt;Tidsserie
"	571313161103346863";12-10-2020 00:00;13-10-2020 00:00;349,38;KWH;Målt;Tidsserie
"	571313161103346863";13-10-2020 00:00;14-10-2020 00:00;358,3;KWH;Målt;Tidsserie
"	571313161103346863";14-10-2020 00:00;15-10-2020 00:00;381,54;KWH;Målt;Tidsserie
"	571313161103346863";15-10-2020 00:00;16-10-2020 00:00;380,32;KWH;Målt;Tidsserie
"	571313161103346863";16-10-2020 00:00;17-10-2020 00:00;329,59;KWH;Målt;Tidsserie
"	571313161103346863";17-10-2020 00:00;18-10-2020 00:00;185,22;KWH;Målt;Tidsserie
"	571313161103346863";18-10-2020 00:00;19-10-2020 00:00;207,1;KWH;Målt;Tidsserie
"	571313161103346863";19-10-2020 00:00;20-10-2020 00:00;405,16;KWH;Målt;Tidsserie
"	571313161103346863";20-10-2020 00:00;21-10-2020 00:00;375,53;KWH;Målt;Tidsserie
"	571313161103346863";21-10-2020 00:00;22-10-2020 00:00;385,42;KWH;Målt;Tidsserie
"	571313161103346863";22-10-2020 00:00;23-10-2020 00:00;437,09;KWH;Målt;Tidsserie
"	571313161103346863";23-10-2020 00:00;24-10-2020 00:00;368,24;KWH;Målt;Tidsserie
"	571313161103346863";24-10-2020 00:00;25-10-2020 00:00;196,76;KWH;Målt;Tidsserie
"	571313161103346863";25-10-2020 00:00;26-10-2020 00:00;236,31;KWH;Målt;Tidsserie
"	571313161103346863";26-10-2020 00:00;27-10-2020 00:00;414,56;KWH;Målt;Tidsserie
"	571313161103346863";27-10-2020 00:00;28-10-2020 00:00;418,41;KWH;Målt;Tidsserie
"	571313161103346863";28-10-2020 00:00;29-10-2020 00:00;404,08;KWH;Målt;Tidsserie
"	571313161103346863";29-10-2020 00:00;30-10-2020 00:00;404,39;KWH;Målt;Tidsserie
"	571313161103346863";30-10-2020 00:00;31-10-2020 00:00;396,68;KWH;Målt;Tidsserie
"	571313161103346863";31-10-2020 00:00;01-11-2020 00:00;224,03;KWH;Målt;Tidsserie
"	571313161103346863";01-11-2020 00:00;02-11-2020 00:00;227,31;KWH;Målt;Tidsserie
"	571313161103346863";02-11-2020 00:00;03-11-2020 00:00;481,05;KWH;Målt;Tidsserie
"	571313161103346863";03-11-2020 00:00;04-11-2020 00:00;435,69;KWH;Målt;Tidsserie
"	571313161103346863";04-11-2020 00:00;05-11-2020 00:00;442,32;KWH;Målt;Tidsserie
"	571313161103346863";05-11-2020 00:00;06-11-2020 00:00;464,7;KWH;Målt;Tidsserie
"	571313161103346863";06-11-2020 00:00;07-11-2020 00:00;453,51;KWH;Målt;Tidsserie
"	571313161103346863";07-11-2020 00:00;08-11-2020 00:00;245,59;KWH;Målt;Tidsserie
"	571313161103346863";08-11-2020 00:00;09-11-2020 00:00;250,82;KWH;Målt;Tidsserie
"	571313161103346863";09-11-2020 00:00;10-11-2020 00:00;490,85;KWH;Målt;Tidsserie
"	571313161103346863";10-11-2020 00:00;11-11-2020 00:00;455,91;KWH;Målt;Tidsserie
"	571313161103346863";11-11-2020 00:00;12-11-2020 00:00;455,27;KWH;Målt;Tidsserie
"	571313161103346863";12-11-2020 00:00;13-11-2020 00:00;456;KWH;Målt;Tidsserie
"	571313161103346863";13-11-2020 00:00;14-11-2020 00:00;412,72;KWH;Målt;Tidsserie
"	571313161103346863";14-11-2020 00:00;15-11-2020 00:00;248,34;KWH;Målt;Tidsserie
"	571313161103346863";15-11-2020 00:00;16-11-2020 00:00;283,7;KWH;Målt;Tidsserie
"	571313161103346863";16-11-2020 00:00;17-11-2020 00:00;451,38;KWH;Målt;Tidsserie
"	571313161103346863";17-11-2020 00:00;18-11-2020 00:00;492,11;KWH;Målt;Tidsserie
"	571313161103346863";18-11-2020 00:00;19-11-2020 00:00;485,65;KWH;Målt;Tidsserie
"	571313161103346863";19-11-2020 00:00;20-11-2020 00:00;479,82;KWH;Målt;Tidsserie
"	571313161103346863";20-11-2020 00:00;21-11-2020 00:00;382,88;KWH;Målt;Tidsserie
"	571313161103346863";21-11-2020 00:00;22-11-2020 00:00;301,9;KWH;Målt;Tidsserie
"	571313161103346863";22-11-2020 00:00;23-11-2020 00:00;311,65;KWH;Målt;Tidsserie
"	571313161103346863";23-11-2020 00:00;24-11-2020 00:00;449,88;KWH;Målt;Tidsserie
"	571313161103346863";24-11-2020 00:00;25-11-2020 00:00;481,76;KWH;Målt;Tidsserie
"	571313161103346863";25-11-2020 00:00;26-11-2020 00:00;431,74;KWH;Målt;Tidsserie
"	571313161103346863";26-11-2020 00:00;27-11-2020 00:00;464,29;KWH;Målt;Tidsserie
"	571313161103346863";27-11-2020 00:00;28-11-2020 00:00;391,28;KWH;Målt;Tidsserie
"	571313161103346863";28-11-2020 00:00;29-11-2020 00:00;253,05;KWH;Målt;Tidsserie
"	571313161103346863";29-11-2020 00:00;30-11-2020 00:00;287,56;KWH;Målt;Tidsserie
"	571313161103346863";30-11-2020 00:00;01-12-2020 00:00;469,58;KWH;Målt;Tidsserie
"	571313161103346863";01-12-2020 00:00;02-12-2020 00:00;492;KWH;Målt;Tidsserie
"	571313161103346863";02-12-2020 00:00;03-12-2020 00:00;458,51;KWH;Målt;Tidsserie
"	571313161103346863";03-12-2020 00:00;04-12-2020 00:00;468,69;KWH;Målt;Tidsserie
"	571313161103346863";04-12-2020 00:00;05-12-2020 00:00;444,11;KWH;Målt;Tidsserie
"	571313161103346863";05-12-2020 00:00;06-12-2020 00:00;262,91;KWH;Målt;Tidsserie
